codigo,nombre,precio_venta,color,categoria,proveedor,imagen_url,stock,aprobado,sincronizado
923-VERDE-OSCURO,LAPICERO ECOLOGICO,0.30,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/923.png,,Approved,true
925N,LAPICERO ECOLOGICO,0.30,AMARILLO,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-AZUL,LAPICERO ECOLOGICO,0.30,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-BLANCO,LAPICERO ECOLOGICO,0.30,BLANCO,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-FUCSIA,LAPICERO ECOLOGICO,0.30,FUCSIA,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-LILA,LAPICERO ECOLOGICO,0.30,LILA,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-NARANJA,LAPICERO ECOLOGICO,0.30,NARANJA,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-NEGRO,LAPICERO ECOLOGICO,0.30,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-ROJO,LAPICERO ECOLOGICO,0.30,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-TURQUESA,LAPICERO ECOLOGICO,0.30,TURQUESA,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-VERDE-CLARO,LAPICERO ECOLOGICO,0.30,VERDE CLARO,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
925N-VERDE-OSCURO,LAPICERO ECOLOGICO,0.30,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/925N.png,,Approved,true
926NN,LAPICERO ECOLOGICO,0.33,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/926NN.png,,Approved,true
926NN-NEGRO,LAPICERO ECOLOGICO,0.33,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/926NN.png,,Approved,true
926NN-ROJO,LAPICERO ECOLOGICO,0.33,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/926NN.png,,Approved,true
926NN-VERDE-OSCURO,LAPICERO ECOLOGICO,0.33,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/926NN.png,,Approved,true
930T,LAPICERO ECOLOGICO EN OFERTA,0.35,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/930T.png,,Approved,true
930T-NARANJA,LAPICERO ECOLOGICO EN OFERTA,0.35,NARANJA,LAPICEROS ECOLOGICOS,CHIPER,images/930T.png,,Approved,true
930T-NEGRO,LAPICERO ECOLOGICO EN OFERTA,0.35,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/930T.png,,Approved,true
930T-ROJO,LAPICERO ECOLOGICO EN OFERTA,0.35,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/930T.png,,Approved,true
930T-VERDE-CLARO,LAPICERO ECOLOGICO EN OFERTA,0.35,VERDE CLARO,LAPICEROS ECOLOGICOS,CHIPER,images/930T.png,,Approved,true
930T-VERDE-OSCURO,LAPICERO ECOLOGICO EN OFERTA,0.35,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/930T.png,,Approved,true
700F,LAPICERO FIBRA DE TRIGO,0.39,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/700F.png,,Approved,true
700F-NARANJA,LAPICERO FIBRA DE TRIGO,0.39,NARANJA,LAPICEROS ECOLOGICOS,CHIPER,images/700F.png,,Approved,true
700F-NATURAL,LAPICERO FIBRA DE TRIGO,0.39,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/700F.png,,Approved,true
700F-ROJO,LAPICERO FIBRA DE TRIGO,0.39,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/700F.png,,Approved,true
700F-VERDE,LAPICERO FIBRA DE TRIGO,0.39,VERDE,LAPICEROS ECOLOGICOS,CHIPER,images/700F.png,,Approved,true
2128F,LAPICERO PLASTICO,0.40,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/2128F.png,,Approved,true
891,LAPICERO ECOLOGICO,0.44,AMARILLO,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-AZUL,LAPICERO ECOLOGICO,0.44,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-MORADO,LAPICERO ECOLOGICO,0.44,MORADO,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-NARANJA,LAPICERO ECOLOGICO,0.44,NARANJA,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-NEGRO,LAPICERO ECOLOGICO,0.44,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-ROJO,LAPICERO ECOLOGICO,0.44,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-TURQUESA,LAPICERO ECOLOGICO,0.44,TURQUESA,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-VERDE-CLARO,LAPICERO ECOLOGICO,0.44,VERDE CLARO,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
891-VERDE-OSCURO,LAPICERO ECOLOGICO,0.44,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/891.png,,Approved,true
892,LAPICERO ECOLOGICO,0.45,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/892.png,,Approved,true
892-BLANCO,LAPICERO ECOLOGICO,0.45,BLANCO,LAPICEROS ECOLOGICOS,CHIPER,images/892.png,,Approved,true
892-NEGRO,LAPICERO ECOLOGICO,0.45,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/892.png,,Approved,true
892-ROJO,LAPICERO ECOLOGICO,0.45,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/892.png,,Approved,true
892-TURQUESA,LAPICERO ECOLOGICO,0.45,TURQUESA,LAPICEROS ECOLOGICOS,CHIPER,images/892.png,,Approved,true
892-VERDE-OSCURO,LAPICERO ECOLOGICO,0.45,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/892.png,,Approved,true
2126F,LAPICERO PLASTICO,0.48,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/2126F.png,,Approved,true
929,LAPICERO ECOLOGICO,0.60,AMARILLO,LAPICEROS ECOLOGICOS,CHIPER,images/929.png,,Approved,true
929-AZUL,LAPICERO ECOLOGICO,0.60,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/929.png,,Approved,true
929-ROJO,LAPICERO ECOLOGICO,0.60,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/929.png,,Approved,true
929-VERDE-OSCURO,LAPICERO ECOLOGICO,0.60,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/929.png,,Approved,true
919F,LAPICERO PLASTICO,0.65,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/919F.png,,Approved,true
1118T,LAPICERO PLASTICO,0.70,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
1118T-BLANCO,LAPICERO PLASTICO,0.70,BLANCO,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
1118T-DORADO,LAPICERO PLASTICO,0.70,DORADO,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
1118T-NEGRO,LAPICERO PLASTICO,0.70,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
1118T-PLATA,LAPICERO PLASTICO,0.70,PLATA,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
1118T-ROJO,LAPICERO PLASTICO,0.70,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
1118T-VERDE,LAPICERO PLASTICO,0.70,VERDE,LAPICEROS ECOLOGICOS,CHIPER,images/1118T.png,,Approved,true
730,LAPICERO BAMBÚ,0.70,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/730.png,,Approved,true
730-NEGRO,LAPICERO BAMBÚ,0.70,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/730.png,,Approved,true
730-ROJO,LAPICERO BAMBÚ,0.70,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/730.png,,Approved,true
730-VERDE,LAPICERO BAMBÚ,0.70,VERDE,LAPICEROS ECOLOGICOS,CHIPER,images/730.png,,Approved,true
790,LAPICERO BAMBOO,0.70,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/790.png,,Approved,true
790-LILA,LAPICERO BAMBOO,0.70,LILA,LAPICEROS ECOLOGICOS,CHIPER,images/790.png,,Approved,true
790-NEGRO,LAPICERO BAMBOO,0.70,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/790.png,,Approved,true
790-PLATA,LAPICERO BAMBOO,0.70,PLATA,LAPICEROS ECOLOGICOS,CHIPER,images/790.png,,Approved,true
790-ROJO,LAPICERO BAMBOO,0.70,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/790.png,,Approved,true
790-VERDE,LAPICERO BAMBOO,0.70,VERDE,LAPICEROS ECOLOGICOS,CHIPER,images/790.png,,Approved,true
928FT,LAPICERO PLASTICO,0.75,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/928FT.png,,Approved,true
770,LAPICERO BAMBOO,0.90,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/770.png,,Approved,true
780F,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
780F-BLANCO,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,BLANCO,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
780F-GRIS,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,GRIS,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
780F-NEGRO,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
780F-ROJO,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
780F-TURQUESA,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,TURQUESA,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
780F-VERDE,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,VERDE,LAPICEROS ECOLOGICOS,CHIPER,images/780F.png,,Approved,true
785,LAPICERO BAMBOO CON METAL,1.00,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/785.png,,Approved,true
785-NEGRO,LAPICERO BAMBOO CON METAL,1.00,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/785.png,,Approved,true
785-PLATA,LAPICERO BAMBOO CON METAL,1.00,PLATA,LAPICEROS ECOLOGICOS,CHIPER,images/785.png,,Approved,true
785-VERDE-OSCURO,LAPICERO BAMBOO CON METAL,1.00,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHIPER,images/785.png,,Approved,true
922,LAPICERO BAMBOO CON TOUCH,1.00,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/922.png,,Approved,true
928T,LAPICERO BAMBOO CON TOUCH,1.00,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/928T.png,,Approved,true
928T-GRIS,LAPICERO BAMBOO CON TOUCH,1.00,GRIS,LAPICEROS ECOLOGICOS,CHIPER,images/928T.png,,Approved,true
928T-NEGRO,LAPICERO BAMBOO CON TOUCH,1.00,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/928T.png,,Approved,true
928T-ROJO,LAPICERO BAMBOO CON TOUCH,1.00,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/928T.png,,Approved,true
928T-VERDE,LAPICERO BAMBOO CON TOUCH,1.00,VERDE,LAPICEROS ECOLOGICOS,CHIPER,images/928T.png,,Approved,true
MB047,LAPICERO BAMBÚ CON METAL,1.10,AZUL,LAPICEROS ECOLOGICOS,CHIPER,images/MB047.png,,Approved,true
MB047-BLANCO,LAPICERO BAMBÚ CON METAL,1.10,BLANCO,LAPICEROS ECOLOGICOS,CHIPER,images/MB047.png,,Approved,true
MB047-GRIS,LAPICERO BAMBÚ CON METAL,1.10,GRIS,LAPICEROS ECOLOGICOS,CHIPER,images/MB047.png,,Approved,true
MB047-NEGRO,LAPICERO BAMBÚ CON METAL,1.10,NEGRO,LAPICEROS ECOLOGICOS,CHIPER,images/MB047.png,,Approved,true
MB047-ROJO,LAPICERO BAMBÚ CON METAL,1.10,ROJO,LAPICEROS ECOLOGICOS,CHIPER,images/MB047.png,,Approved,true
753,LAPICERO BAMBOO TINTA LIQUIDA,1.50,NATURAL,LAPICEROS ECOLOGICOS,CHIPER,images/753.png,,Approved,true
MT05,LAPICERO METALICO,0.90,AZUL,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
MT05-BLANCO,LAPICERO METALICO,0.90,BLANCO,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
MT05-DORADO,LAPICERO METALICO,0.90,DORADO,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
MT05-NEGRO,LAPICERO METALICO,0.90,NEGRO,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
MT05-PLATA,LAPICERO METALICO,0.90,PLATA,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
MT05-ROJO,LAPICERO METALICO,0.90,ROJO,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
MT05-VERDE,LAPICERO METALICO,0.90,VERDE,LAPICEROS METALICOS,CHIPER,images/MT05.png,,Approved,true
947,LAPICERO METALICO TINTA AZUL,1.10,AZUL,LAPICEROS METALICOS,CHIPER,images/947.png,,Approved,true
947-BLANCO,LAPICERO METALICO TINTA AZUL,1.10,BLANCO,LAPICEROS METALICOS,CHIPER,images/947.png,,Approved,true
947-NEGRO,LAPICERO METALICO TINTA AZUL,1.10,NEGRO,LAPICEROS METALICOS,CHIPER,images/947.png,,Approved,true
947-PLATA,LAPICERO METALICO TINTA AZUL,1.10,PLATA,LAPICEROS METALICOS,CHIPER,images/947.png,,Approved,true
947-ROJO,LAPICERO METALICO TINTA AZUL,1.10,ROJO,LAPICEROS METALICOS,CHIPER,images/947.png,,Approved,true
M04,LAPICERO METALICO TINTA NEGRA,1.10,AZUL,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-BLANCO,LAPICERO METALICO TINTA NEGRA,1.10,BLANCO,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-DORADO,LAPICERO METALICO TINTA NEGRA,1.10,DORADO,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-GRIS,LAPICERO METALICO TINTA NEGRA,1.10,GRIS,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-NEGRO,LAPICERO METALICO TINTA NEGRA,1.10,NEGRO,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-PLATA,LAPICERO METALICO TINTA NEGRA,1.10,PLATA,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-ROJO,LAPICERO METALICO TINTA NEGRA,1.10,ROJO,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-VERDE,LAPICERO METALICO TINTA NEGRA,1.10,VERDE,LAPICEROS METALICOS,CHIPER,images/M04.png,,Approved,true
M04-1,LAPICERO METALICO TINTA AZUL,1.10,AZUL,LAPICEROS METALICOS,CHIPER,images/M04-1.png,,Approved,true
M04-1-GRIS,LAPICERO METALICO TINTA AZUL,1.10,GRIS,LAPICEROS METALICOS,CHIPER,images/M04-1.png,,Approved,true
M04-1-NEGRO,LAPICERO METALICO TINTA AZUL,1.10,NEGRO,LAPICEROS METALICOS,CHIPER,images/M04-1.png,,Approved,true
M04-1-PLATA,LAPICERO METALICO TINTA AZUL,1.10,PLATA,LAPICEROS METALICOS,CHIPER,images/M04-1.png,,Approved,true
M04-1-ROJO,LAPICERO METALICO TINTA AZUL,1.10,ROJO,LAPICEROS METALICOS,CHIPER,images/M04-1.png,,Approved,true
ME04N,LAPICERO METALICO MATE,1.10,GRIS,LAPICEROS METALICOS,CHIPER,images/ME04N.png,,Approved,true
ME04N-NEGRO-MATE,LAPICERO METALICO MATE,1.10,NEGRO MATE,LAPICEROS METALICOS,CHIPER,images/ME04N.png,,Approved,true
MT04,LAPICERO METALICO,1.10,AZUL,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-BLANCO,LAPICERO METALICO,1.10,BLANCO,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-DORADO,LAPICERO METALICO,1.10,DORADO,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-GRIS,LAPICERO METALICO,1.10,GRIS,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-NEGRO-BRILLANTE,LAPICERO METALICO,1.10,NEGRO BRILLANTE,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-NEGRO-MATE,LAPICERO METALICO,1.10,NEGRO MATE,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-PLATA,LAPICERO METALICO,1.10,PLATA,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-ROJO,LAPICERO METALICO,1.10,ROJO,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
MT04-VERDE,LAPICERO METALICO,1.10,VERDE,LAPICEROS METALICOS,CHIPER,images/MT04.png,,Approved,true
947T,LAPICERO METALICO TINTA NEGRA,1.20,GRIS,LAPICEROS METALICOS,CHIPER,images/947T.png,,Approved,true
947T-VERDE,LAPICERO METALICO TINTA NEGRA,1.20,VERDE,LAPICEROS METALICOS,CHIPER,images/947T.png,,Approved,true
947T-1,LAPICERO METALICO TINTA AZUL,1.20,AZUL MATE,LAPICEROS METALICOS,CHIPER,images/947T-1.png,,Approved,true
947T-1-BLANCO-BRILLANTE,LAPICERO METALICO TINTA AZUL,1.20,BLANCO BRILLANTE,LAPICEROS METALICOS,CHIPER,images/947T-1.png,,Approved,true
947T-1-GRIS-MATE,LAPICERO METALICO TINTA AZUL,1.20,GRIS MATE,LAPICEROS METALICOS,CHIPER,images/947T-1.png,,Approved,true
947T-1-NEGRO-BRILLANTE,LAPICERO METALICO TINTA AZUL,1.20,NEGRO BRILLANTE,LAPICEROS METALICOS,CHIPER,images/947T-1.png,,Approved,true
947T-1-NEGRO-MATE,LAPICERO METALICO TINTA AZUL,1.20,NEGRO MATE,LAPICEROS METALICOS,CHIPER,images/947T-1.png,,Approved,true
947T-1-PLATA-MATE,LAPICERO METALICO TINTA AZUL,1.20,PLATA MATE,LAPICEROS METALICOS,CHIPER,images/947T-1.png,,Approved,true
MT08,LAPICERO METALICO,1.20,AZUL,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-BLANCO,LAPICERO METALICO,1.20,BLANCO,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-DORADO,LAPICERO METALICO,1.20,DORADO,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-GRIS,LAPICERO METALICO,1.20,GRIS,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-NEGRO,LAPICERO METALICO,1.20,NEGRO,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-PLATA,LAPICERO METALICO,1.20,PLATA,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-ROJO,LAPICERO METALICO,1.20,ROJO,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
MT08-VERDE,LAPICERO METALICO,1.20,VERDE,LAPICEROS METALICOS,CHIPER,images/MT08.png,,Approved,true
801,LAPICERO METALICO,1.90,NEGRO PLATA MATE,LAPICEROS METALICOS,CHIPER,images/801.png,,Approved,true
TS12,LAPICERO METALICO CON TOUCH TINTA LIQUIDA,2.30,AZUL,LAPICEROS METALICOS,CHIPER,images/TS12.png,,Approved,true
TS12-DORADO,LAPICERO METALICO CON TOUCH TINTA LIQUIDA,2.30,DORADO,LAPICEROS METALICOS,CHIPER,images/TS12.png,,Approved,true
TS12-NEGRO,LAPICERO METALICO CON TOUCH TINTA LIQUIDA,2.30,NEGRO,LAPICEROS METALICOS,CHIPER,images/TS12.png,,Approved,true
TS12-PLATA,LAPICERO METALICO CON TOUCH TINTA LIQUIDA,2.30,PLATA,LAPICEROS METALICOS,CHIPER,images/TS12.png,,Approved,true
TS12-TURQUESA,LAPICERO METALICO CON TOUCH TINTA LIQUIDA,2.30,TURQUESA,LAPICEROS METALICOS,CHIPER,images/TS12.png,,Approved,true
TS12-VERDE,LAPICERO METALICO CON TOUCH TINTA LIQUIDA,2.30,VERDE,LAPICEROS METALICOS,CHIPER,images/TS12.png,,Approved,true
MN9319,LAPICERO METALICO,2.80,AZUL,LAPICEROS METALICOS,CHIPER,images/MN9319.png,,Approved,true
MN9319-NEGRO,LAPICERO METALICO,2.80,NEGRO,LAPICEROS METALICOS,CHIPER,images/MN9319.png,,Approved,true
MN9319-ROJO,LAPICERO METALICO,2.80,ROJO,LAPICEROS METALICOS,CHIPER,images/MN9319.png,,Approved,true
BP106,LAPICERO METALICO,3.00,AZUL,LAPICEROS METALICOS,CHIPER,images/BP106.png,,Approved,true
BP106-NEGRO,LAPICERO METALICO,3.00,NEGRO,LAPICEROS METALICOS,CHIPER,images/BP106.png,,Approved,true
BP106-PLATA,LAPICERO METALICO,3.00,PLATA,LAPICEROS METALICOS,CHIPER,images/BP106.png,,Approved,true
SR10,LAPICERO METALICO,3.00,AZUL,LAPICEROS METALICOS,CHIPER,images/SR10.png,,Approved,true
SR10-GRIS,LAPICERO METALICO,3.00,GRIS,LAPICEROS METALICOS,CHIPER,images/SR10.png,,Approved,true
SR10-NEGRO-BRILLANTE,LAPICERO METALICO,3.00,NEGRO BRILLANTE,LAPICEROS METALICOS,CHIPER,images/SR10.png,,Approved,true
SR10-PLATA,LAPICERO METALICO,3.00,PLATA,LAPICEROS METALICOS,CHIPER,images/SR10.png,,Approved,true
905,LAPICERO METALICO,3.20,NEGRO/DORADO,LAPICEROS METALICOS,CHIPER,images/905.png,,Approved,true
905-NEGRO/PLATA,LAPICERO METALICO,3.20,NEGRO/PLATA,LAPICEROS METALICOS,CHIPER,images/905.png,,Approved,true
MS10,LAPICERO METALICO,3.90,AZUL,LAPICEROS METALICOS,CHIPER,images/MS10.png,,Approved,true
MS10-GRIS,LAPICERO METALICO,3.90,GRIS,LAPICEROS METALICOS,CHIPER,images/MS10.png,,Approved,true
MS10-NEGRO,LAPICERO METALICO,3.90,NEGRO,LAPICEROS METALICOS,CHIPER,images/MS10.png,,Approved,true
MS10-PLATA,LAPICERO METALICO,3.90,PLATA,LAPICEROS METALICOS,CHIPER,images/MS10.png,,Approved,true
MS10-ROJO,LAPICERO METALICO,3.90,ROJO,LAPICEROS METALICOS,CHIPER,images/MS10.png,,Approved,true
804,LAPICERO METALICO,5.00,AZUL,LAPICEROS METALICOS,CHIPER,images/804.png,,Approved,true
804-NEGRO,LAPICERO METALICO,5.00,NEGRO,LAPICEROS METALICOS,CHIPER,images/804.png,,Approved,true
804-ROJO,LAPICERO METALICO,5.00,ROJO,LAPICEROS METALICOS,CHIPER,images/804.png,,Approved,true
FPL01,FUNDA DE PANA PARA LAPICERO,0.32,NEGRO,LAPICEROS METALICOS,CHIPER,images/FPL01.png,,Approved,true
107,ESTUCHE PLASTICO PARA LAPICERO,1.00,TRANSPARENTE,LAPICEROS METALICOS,CHIPER,images/107.png,,Approved,true
008,ESTUCHE DE CUERINA,3.90,NEGRO,LAPICEROS METALICOS,CHIPER,images/008.png,,Approved,true
LU02,MINI LAMPARA USB,0.82,AZUL,ACCES. CELULAR  Y PC,CHIPER,images/LU02.png,,Approved,true
LU02-BLANCO,MINI LAMPARA USB,0.82,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/LU02.png,,Approved,true
LU02-LILA,MINI LAMPARA USB,0.82,LILA,ACCES. CELULAR  Y PC,CHIPER,images/LU02.png,,Approved,true
LU02-NEGRO,MINI LAMPARA USB,0.82,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/LU02.png,,Approved,true
LU02-ROJO,MINI LAMPARA USB,0.82,ROJO,ACCES. CELULAR  Y PC,CHIPER,images/LU02.png,,Approved,true
UT3678,POP SOCKET,0.85,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/UT3678.png,,Approved,true
UT3678-NEGRO,POP SOCKET,0.85,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/UT3678.png,,Approved,true
UT3678B,POP SOCKET CON BAMBÚ,0.90,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/UT3678B.png,,Approved,true
UT3678B-NEGRO,POP SOCKET CON BAMBÚ,0.90,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/UT3678B.png,,Approved,true
UT3933,BOLSILLO PARA CELULAR,1.20,AZUL,ACCES. CELULAR  Y PC,CHIPER,images/UT3933.png,,Approved,true
UT3933-BLANCO,BOLSILLO PARA CELULAR,1.20,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/UT3933.png,,Approved,true
UT3933-LILA,BOLSILLO PARA CELULAR,1.20,LILA,ACCES. CELULAR  Y PC,CHIPER,images/UT3933.png,,Approved,true
UT3933-NEGRO,BOLSILLO PARA CELULAR,1.20,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/UT3933.png,,Approved,true
UT3933-ROJO,BOLSILLO PARA CELULAR,1.20,ROJO,ACCES. CELULAR  Y PC,CHIPER,images/UT3933.png,,Approved,true
AD04T,AUDIFONO TRIANGULO,2.20,AZUL,ACCES. CELULAR  Y PC,CHIPER,images/AD04T.png,,Approved,true
AD04T-BLANCO,AUDIFONO TRIANGULO,2.20,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/AD04T.png,,Approved,true
AD04T-NEGRO,AUDIFONO TRIANGULO,2.20,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/AD04T.png,,Approved,true
AD04T-VERDE-OSCURO,AUDIFONO TRIANGULO,2.20,VERDE OSCURO,ACCES. CELULAR  Y PC,CHIPER,images/AD04T.png,,Approved,true
SJZ587,PORTA CELULAR,2.30,AZUL,ACCES. CELULAR  Y PC,CHIPER,images/SJZ587.png,,Approved,true
SJZ587-BLANCO,PORTA CELULAR,2.30,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/SJZ587.png,,Approved,true
SJZ587-NEGRO,PORTA CELULAR,2.30,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/SJZ587.png,,Approved,true
SJZ387,PORTA CELULAR,3.80,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/SJZ387.png,,Approved,true
SJZ387-NEGRO,PORTA CELULAR,3.80,NEGRO,ACCES. CELULAR  Y PC,CHIPER,images/SJZ387.png,,Approved,true
SJZ786,PORTA CELULAR PLÁSTICO/BAMBU,5.30,NATURAL,ACCES. CELULAR  Y PC,CHIPER,images/SJZ786.png,,Approved,true
CMP-01,CABLE MULTIPUERTO,7.80,BLANCO,ACCES. CELULAR  Y PC,CHIPER,images/CMP-01.png,,Approved,true
